Trimestre,Categoria,Tipo,Evento,DataInicio,DataFim,Cor,Subtipo,Bloco-Contrato
Trim 4,Licenciamento Ambiental,, Emissão da 1ª LO,2028-12-06 00:00:00,,666666,PERFURAÇÃO BM-PAMA-3 e BM-PAMA-8,1-PAS-27-BM-PAMA-3
Trim 4,Licenciamento Ambiental,, Emissão da 1ª LO,2028-12-06 00:00:00,,666666,PERFURAÇÃO BM-PAMA-3 e BM-PAMA-8,BM-PAMA-3-BM-PAMA-3
Trim 4,Licenciamento Ambiental,, Emissão da 1ª LO,2028-12-06 00:00:00,,666666,PERFURAÇÃO BM-PAMA-3 e BM-PAMA-8,PAMA-M-192-BM-PAMA-8
Trim 4,Licenciamento Ambiental,, Emissão da 1ª LO,2028-12-06 00:00:00,,666666,PERFURAÇÃO BM-PAMA-3 e BM-PAMA-8,PAMA-M-194-BM-PAMA-8
Trim 4,Licenciamento Ambiental,, Emissão da 2ª LO,2023-10-02 00:00:00,,666666,PERFURAÇÃO BM-POT-16 e 17,POT-M-663-BM-POT-16
Trim 4,Licenciamento Ambiental,, Emissão da 2ª LO,2023-10-02 00:00:00,,666666,PERFURAÇÃO BM-POT-16 e 17,POT-M-665-BM-POT-17
Trim 4,Licenciamento Ambiental,, Emissão da 2ª LO,2023-10-02 00:00:00,,666666,PERFURAÇÃO BM-POT-16 e 17,POT-M-760-BM-POT-16
Trim 4,Licenciamento Ambiental,, Emissão da 2ª LO,2023-10-02 00:00:00,,666666,PERFURAÇÃO BM-POT-16 e 17,POT-M-853-BM-POT-17
Trim 4,Licenciamento Ambiental,, Emissão da 2ª LO,2023-10-02 00:00:00,,666666,PERFURAÇÃO BM-POT-16 e 17,POT-M-855-BM-POT-17
Trim 4,Licenciamento Ambiental,, Entrada em Operação da 1ª UEP (determinístico),2026-10-27 00:00:00,,666666,PERFURAÇÃO POT-M-952,POT-M-952-POT-M-952_R15
Trim 4,Licenciamento Ambiental,, Protocolo de abertura do processo,2006-11-10 00:00:00,,666666,PERFURAÇÃO BM-POT-16 e 17,POT-M-663-BM-POT-16
Trim 4,Licenciamento Ambiental,, Protocolo de abertura do processo,2006-11-10 00:00:00,,666666,PERFURAÇÃO BM-POT-16 e 17,POT-M-665-BM-POT-17
Trim 4,Licenciamento Ambiental,, Protocolo de abertura do processo,2006-11-10 00:00:00,,666666,PERFURAÇÃO BM-POT-16 e 17,POT-M-760-BM-POT-16
Trim 4,Licenciamento Ambiental,, Protocolo de abertura do processo,2006-11-10 00:00:00,,666666,PERFURAÇÃO BM-POT-16 e 17,POT-M-853-BM-POT-17
Trim 4,Licenciamento Ambiental,, Protocolo de abertura do processo,2006-11-10 00:00:00,,666666,PERFURAÇÃO BM-POT-16 e 17,POT-M-855-BM-POT-17
Trim 4,Licenciamento Ambiental,, Protocolo de abertura do processo,2018-12-28 00:00:00,,666666,"ALTO DE CABO FRIO CENTRAL, DOIS IRMÃOS E SC-AP-5 (EXTENSÃO AGBC)",ALTO DE CABO FRIO CENTRAL-Alto de Cabo Frio Central_P3
Trim 4,Licenciamento Ambiental,, Protocolo de abertura do processo,2018-12-28 00:00:00,,666666,"ALTO DE CABO FRIO CENTRAL, DOIS IRMÃOS E SC-AP-5 (EXTENSÃO AGBC)",DOIS IRMÃOS-Dois Irmãos_P4
Trim 4,Licenciamento Ambiental,, Protocolo de Estudo Ambiental,2024-10-28 00:00:00,,666666,PERFURAÇÃO BM-PAMA-3 e BM-PAMA-8,1-PAS-27-BM-PAMA-3
Trim 4,Licenciamento Ambiental,, Protocolo de Estudo Ambiental,2024-10-28 00:00:00,,666666,PERFURAÇÃO BM-PAMA-3 e BM-PAMA-8,BM-PAMA-3-BM-PAMA-3
Trim 4,Licenciamento Ambiental,, Protocolo de Estudo Ambiental,2024-10-28 00:00:00,,666666,PERFURAÇÃO BM-PAMA-3 e BM-PAMA-8,PAMA-M-192-BM-PAMA-8
Trim 4,Licenciamento Ambiental,, Protocolo de Estudo Ambiental,2024-10-28 00:00:00,,666666,PERFURAÇÃO BM-PAMA-3 e BM-PAMA-8,PAMA-M-194-BM-PAMA-8
Trim 4,Licenciamento Ambiental,, Solicitação de Anuência,2013-12-23 00:00:00,,666666,Inclusão Poço Umbu,POT-M-663-BM-POT-16
Trim 4,Licenciamento Ambiental,, Solicitação de Anuência,2020-12-16 00:00:00,,666666,Inclusão Poços do Bloco C-M-477,C-M-477-C-M-477_R16
Trim 4,Licenciamento Ambiental,, Emissão do Termo de Referência,2020-12-31 00:00:00,,666666,PERFURAÇÃO FZA-M-57_86_88_125_127,FZA-M-125-FZA-M-125_R11
Trim 4,Licenciamento Ambiental,, Emissão do Termo de Referência,2020-12-31 00:00:00,,666666,PERFURAÇÃO FZA-M-57_86_88_125_127,FZA-M-127-FZA-M-127_R11
Trim 4,Licenciamento Ambiental,, Emissão do Termo de Referência,2020-12-31 00:00:00,,666666,PERFURAÇÃO FZA-M-57_86_88_125_127,FZA-M-57-FZA-M-57_R11
Trim 4,Licenciamento Ambiental,, Emissão do Termo de Referência,2020-12-31 00:00:00,,666666,PERFURAÇÃO FZA-M-57_86_88_125_127,FZA-M-86-FZA-M-86_R11
Trim 4,Licenciamento Ambiental,, Emissão do Termo de Referência,2020-12-31 00:00:00,,666666,PERFURAÇÃO FZA-M-57_86_88_125_127,FZA-M-88-FZA-M-88_R11
Trim 4,Licenciamento Ambiental,, Emissão do Termo de Referência,2021-10-26 00:00:00,,666666,PERFURAÇÃO POT-M-859,POT-M-859-POT-M-859_R15
Trim 4,Licenciamento Ambiental,, Emissão do Termo de Referência,2021-10-26 00:00:00,,666666,PERFURAÇÃO POT-M-952,POT-M-952-POT-M-952_R15
Trim 4,Licenciamento Ambiental,, Emissão do Termo de Referência,2022-10-31 00:00:00,,666666,PERFURAÇÃO BM-PAMA-3 e BM-PAMA-8,1-PAS-27-BM-PAMA-3
Trim 4,Licenciamento Ambiental,, Emissão do Termo de Referência,2022-10-31 00:00:00,,666666,PERFURAÇÃO BM-PAMA-3 e BM-PAMA-8,BM-PAMA-3-BM-PAMA-3
Trim 4,Licenciamento Ambiental,, Emissão do Termo de Referência,2022-10-31 00:00:00,,666666,PERFURAÇÃO BM-PAMA-3 e BM-PAMA-8,PAMA-M-192-BM-PAMA-8
Trim 4,Licenciamento Ambiental,, Emissão do Termo de Referência,2022-10-31 00:00:00,,666666,PERFURAÇÃO BM-PAMA-3 e BM-PAMA-8,PAMA-M-194-BM-PAMA-8
Trim 4,Licenciamento Ambiental,, Realização das APs/RPs,2011-12-19 00:00:00,,666666,PERFURAÇÃO BM-POT-16 e 17,POT-M-663-BM-POT-16
Trim 4,Licenciamento Ambiental,, Realização das APs/RPs,2011-12-19 00:00:00,,666666,PERFURAÇÃO BM-POT-16 e 17,POT-M-665-BM-POT-17
Trim 4,Licenciamento Ambiental,, Realização das APs/RPs,2011-12-19 00:00:00,,666666,PERFURAÇÃO BM-POT-16 e 17,POT-M-760-BM-POT-16
Trim 4,Licenciamento Ambiental,, Realização das APs/RPs,2011-12-19 00:00:00,,666666,PERFURAÇÃO BM-POT-16 e 17,POT-M-853-BM-POT-17
Trim 4,Licenciamento Ambiental,, Realização das APs/RPs,2011-12-19 00:00:00,,666666,PERFURAÇÃO BM-POT-16 e 17,POT-M-855-BM-POT-17
Trim 4,Licenciamento Ambiental,, Realização das APs/RPs,2017-11-13 00:00:00,,666666,PERFURAÇÃO FZA-M-59,FZA-M-59-FZA-M-59_R11
Trim 4,Parceria,,TCM,2024-10-10 00:00:00,,666666,Parceria,ALTO DE CABO FRIO CENTRAL-Alto de Cabo Frio Central_P3
Trim 4,Parceria,,WS,2024-11-29 00:00:00,,666666,Parceria,ALTO DE CABO FRIO CENTRAL-Alto de Cabo Frio Central_P3
Trim 4,Poços,ACFC-11,Perfuração,2024-11-16 00:00:00,2025-02-19 00:00:00,FF0000,ACFC-11,ALTO DE CABO FRIO CENTRAL-Alto de Cabo Frio Central_P3
Trim 4,Poços,ARAM PROFUNDO,Avaliação,2026-10-09 00:00:00,2026-11-27 00:00:00,FF0000,ARAM PROFUNDO,1-SPS-108-Aram_P6
Trim 4,Poços,ARARA,Perfuração,2029-11-06 00:00:00,2030-03-13 00:00:00,FF0000,ARARA,FZA-M-88-FZA-M-88_R11
Trim 4,Poços,CAIPORA,Perfuração,2026-10-11 00:00:00,2026-12-31 00:00:00,FF0000,CAIPORA,POT-M-952-POT-M-952_R15
Trim 4,Poços,COPOAZU,Perfuração,2025-11-14 00:00:00,2026-03-14 00:00:00,FF0000,COPOAZU,TAYRONA-Contrato E&E Tayrona
Trim 4,Poços,CURAÇAO CENTRO OESTE,Perfuração,2026-11-28 00:00:00,2027-03-25 00:00:00,FF0000,CURAÇAO CENTRO OESTE,1-SPS-108-Aram_P6
Trim 4,Poços,CURAÇAO EXTREMO LESTE,Perfuração,2024-10-29 00:00:00,2025-03-14 00:00:00,FF0000,CURAÇAO EXTREMO LESTE,1-SPS-108-Aram_P6
Trim 4,Poços,EXTENSÃO W SAGITARIO,Avaliação,2023-11-17 00:00:00,2024-02-01 00:00:00,FF0000,EXTENSÃO W SAGITARIO,1-SPS-98-BM-S-50
Trim 4,Poços,MIRANTE DE FORNO,Avaliação,2024-12-31 00:00:00,2025-03-06 00:00:00,FF0000,MIRANTE DE FORNO,NORTE DE BRAVA-NORTE DE BRAVA_OPP1
Trim 4,Poços,MIRANTE DE FORNO,Perfuração,2024-10-13 00:00:00,2024-12-30 00:00:00,FF0000,MIRANTE DE FORNO,NORTE DE BRAVA-NORTE DE BRAVA_OPP1
Trim 4,Poços,ORION-N,Avaliação,2026-10-07 00:00:00,2026-12-02 00:00:00,FF0000,ORION-N,SUDOESTE DE SAGITÁRIO-SUDOESTE DE SAGITÁRIO_OPP1
Trim 4,Poços,PARAÍBA SUL,Avaliação,2024-11-03 00:00:00,2024-12-23 00:00:00,FF0000,PARAÍBA SUL,JUBARTE-BC-60
Trim 4,Poços,PITU OESTE,Perfuração,2023-12-18 00:00:00,2024-02-06 00:00:00,FF0000,PITU OESTE,1-RNS-158-BM-POT-17
Trim 4,Poços,RJS-683A,Abandono Definitivo,2023-12-13 00:00:00,2024-01-23 00:00:00,FF0000,RJS-683A,1-RJS-652A-BM-S-24
Trim 4,Poços,TACAPU,Perfuração,2028-12-16 00:00:00,2029-04-28 00:00:00,FF0000,TACAPU,P-M-1797-P-M-1797_OP4
Trim 4,Poços,TORTUGA LESTE,Perfuração,2024-11-15 00:00:00,2025-03-05 00:00:00,FF0000,TORTUGA LESTE,1-SPS-108-Aram_P6
Trim 4,Poços,TUCANO-BATUQUE,Avaliação,2027-12-02 00:00:00,2028-01-17 00:00:00,FF0000,TUCANO-BATUQUE,FZA-M-57-FZA-M-57_R11
Trim 4,Poços,UCHUVA-2 - SIDETRACK,Avaliação,2024-11-01 00:00:00,2024-12-31 00:00:00,FF0000,UCHUVA-2 - SIDETRACK,TAYRONA-Contrato E&E Tayrona
Trim 4,Prazos Contratuais ANP,,Início,2002-12-12 00:00:00,,00FF00,Prazos Contratuais ANP,JUBARTE-BC-60
Trim 4,Prazos Contratuais ANP,,Início,2004-11-24 00:00:00,,00FF00,Prazos Contratuais ANP,BAR-M-175-BM-BAR-5
Trim 4,Prazos Contratuais ANP,,Início,2004-11-24 00:00:00,,00FF00,Prazos Contratuais ANP,PAMA-M-192-BM-PAMA-8
Trim 4,Prazos Contratuais ANP,,Início,2004-11-24 00:00:00,,00FF00,Prazos Contratuais ANP,PAMA-M-194-BM-PAMA-8
Trim 4,Prazos Contratuais ANP,,Início,2011-11-25 00:00:00,,00FF00,Prazos Contratuais ANP,1-PAS-27-BM-PAMA-3
Trim 4,Prazos Contratuais ANP,,Início,2013-12-19 00:00:00,,00FF00,Prazos Contratuais ANP,BÚZIOS-CESSÃO ONEROSA
Trim 4,Prazos Contratuais ANP,,Início,2014-12-29 00:00:00,,00FF00,Prazos Contratuais ANP,ATAPU-CESSÃO ONEROSA
Trim 4,Prazos Contratuais ANP,,Início,2018-12-17 00:00:00,,00FF00,Prazos Contratuais ANP,DOIS IRMÃOS-Dois Irmãos_P4
Trim 4,Prazos Contratuais ANP,,Início,2018-12-17 00:00:00,,00FF00,Prazos Contratuais ANP,SUDOESTE DE TARTARUGA VERDE-Tartaruga Verde_P5
Trim 4,Prazos Contratuais ANP,,Início,2018-12-17 00:00:00,,00FF00,Prazos Contratuais ANP,TRÊS MARIAS-Três Marias_P4
Trim 4,Prazos Contratuais ANP,,Início,2018-12-17 00:00:00,,00FF00,Prazos Contratuais ANP,UIRAPURU-Uirapuru_P4
Trim 4,Prazos Contratuais ANP,,Início,2019-10-24 00:00:00,,00FF00,Prazos Contratuais ANP,3-RJS-735-LIBRA_P1
Trim 4,Prazos Contratuais ANP,,Início,2021-10-15 00:00:00,,00FF00,Prazos Contratuais ANP,1-ESS-227D-ES-M-669_R11
Trim 4,Prazos Contratuais ANP,,Início,2022-12-15 00:00:00,,00FF00,Prazos Contratuais ANP,1-SPS-108-Aram_P6
Trim 4,Prazos Contratuais ANP,,Término,2012-11-21 00:00:00,,00FF00,Prazos Contratuais ANP,1-DEV-14A-MAS-BM-BAR-3
Trim 4,Prazos Contratuais ANP,,Término,2020-11-05 00:00:00,,00FF00,Prazos Contratuais ANP,1-CES-161-BM-POT-17
Trim 4,Prazos Contratuais ANP,,Término,2020-12-09 00:00:00,,00FF00,Prazos Contratuais ANP,1-PAS-27-BM-PAMA-3
Trim 4,Prazos Contratuais ANP,,Término,2020-12-30 00:00:00,,00FF00,Prazos Contratuais ANP,POT-M-764-POT-M-764_R11
Trim 4,Prazos Contratuais ANP,,Término,2021-10-15 00:00:00,,00FF00,Prazos Contratuais ANP,ES-M-669-ES-M-669_R11
Trim 4,Prazos Contratuais ANP,,Término,2022-11-27 00:00:00,,00FF00,Prazos Contratuais ANP,BAR-M-300-BAR-M-300_R11
Trim 4,Prazos Contratuais ANP,,Término,2022-11-27 00:00:00,,00FF00,Prazos Contratuais ANP,BAR-M-342-BAR-M-342_R11
Trim 4,Prazos Contratuais ANP,,Término,2022-11-27 00:00:00,,00FF00,Prazos Contratuais ANP,BAR-M-344-BAR-M-344_R11
Trim 4,Prazos Contratuais ANP,,Término,2022-11-27 00:00:00,,00FF00,Prazos Contratuais ANP,BAR-M-388-BAR-M-388_R11
Trim 4,Prazos Contratuais ANP,,Término,2023-11-17 00:00:00,,00FF00,Prazos Contratuais ANP,C-M-413-C-M-413_R14
Trim 4,Prazos Contratuais ANP,,Término,2023-11-22 00:00:00,,00FF00,Prazos Contratuais ANP,TRÊS MARIAS-Três Marias_P4
Trim 4,Prazos Contratuais ANP,,Término,2024-10-22 00:00:00,,00FF00,Prazos Contratuais ANP,3-RJS-735-LIBRA_P1
Trim 4,Prazos Contratuais ANP,,Término,2024-10-29 00:00:00,,00FF00,Prazos Contratuais ANP,PAR-T-175-PAR-T-175_R14
Trim 4,Prazos Contratuais ANP,,Término,2024-11-14 00:00:00,,00FF00,Prazos Contratuais ANP,1-RNS-158-BM-POT-17
Trim 4,Prazos Contratuais ANP,,Término,2025-12-16 00:00:00,,00FF00,Prazos Contratuais ANP,UIRAPURU-Uirapuru_P4
Trim 4,Prazos Contratuais ANP,,Término,2026-11-12 00:00:00,,00FF00,Prazos Contratuais ANP,1-SPS-108-Aram_P6
Trim 4,Prazos Contratuais ANP,,Término,2027-12-11 00:00:00,,00FF00,Prazos Contratuais ANP,POT-M-762-POT-M-762_R15
Trim 4,Prazos Contratuais ANP,,Término,2027-12-11 00:00:00,,00FF00,Prazos Contratuais ANP,POT-M-859-POT-M-859_R15
Trim 4,Prazos Contratuais ANP,,Término,2027-12-11 00:00:00,,00FF00,Prazos Contratuais ANP,POT-M-952-POT-M-952_R15
Trim 4,Prazos Contratuais ANP,,Término,2047-12-31 00:00:00,,00FF00,Prazos Contratuais ANP,ALBACORA-ALBACORA
Trim 4,Prazos Contratuais ANP,,Término,2056-12-11 00:00:00,,00FF00,Prazos Contratuais ANP,JUBARTE-BC-60
Trim 4,Sísmica,,0256_3D_ARAM,2023-12-01 00:00:00,2025-02-24 00:00:00,0000FF,0256_3D_ARAM,ARAM-Aram_P6
Trim 4,Sísmica,,0327_3D_4D_ALBACORA_MARLIM_VOADOR - PSIM_FATTI,2023-12-15 00:00:00,2024-02-19 00:00:00,0000FF,0327_3D_4D_ALBACORA_MARLIM_VOADOR - PSIM_FATTI,ALBACORA-ALBACORA
Trim 4,Sísmica,,0327_3D_4D_ALBACORA_MARLIM_VOADOR - PSIM_FATTI,2023-12-15 00:00:00,2024-02-19 00:00:00,0000FF,0327_3D_4D_ALBACORA_MARLIM_VOADOR - PSIM_FATTI,MARLIM-MARLIM
Trim 4,Sísmica,,0327_3D_4D_ALBACORA_MARLIM_VOADOR - PSIM_FATTI,2023-12-15 00:00:00,2024-02-19 00:00:00,0000FF,0327_3D_4D_ALBACORA_MARLIM_VOADOR - PSIM_FATTI,VOADOR-VOADOR
Trim 4,Sísmica,,0372_3D_NODES_BUZIOS_LSRTM_pre_cond_angle_stacks,2021-11-23 00:00:00,2021-11-30 00:00:00,0000FF,0372_3D_NODES_BUZIOS_LSRTM_pre_cond_angle_stacks,BÚZIOS_ECO-BÚZIOS_ECO
Trim 4,Sísmica,,0372_3D_NODES_BUZIOS_LSRTM_pre_cond_angle_stacks,2021-11-23 00:00:00,2021-11-30 00:00:00,0000FF,0372_3D_NODES_BUZIOS_LSRTM_pre_cond_angle_stacks,BÚZIOS-CESSÃO ONEROSA
Trim 4,Sísmica,,AG - Búzios Monitor Nodes,2019-12-10 00:00:00,2024-10-03 00:00:00,0000FF,AG - Búzios Monitor Nodes,BÚZIOS_ECO-BÚZIOS_ECO
Trim 4,Sísmica,,AG - Búzios Monitor Nodes,2019-12-10 00:00:00,2024-10-03 00:00:00,0000FF,AG - Búzios Monitor Nodes,BÚZIOS-CESSÃO ONEROSA
Trim 4,Sísmica,,AG - Búzios Nodes,2018-10-29 00:00:00,2019-11-04 00:00:00,0000FF,AG - Búzios Nodes,BÚZIOS_ECO-BÚZIOS_ECO
Trim 4,Sísmica,,AG - Búzios Nodes,2018-10-29 00:00:00,2019-11-04 00:00:00,0000FF,AG - Búzios Nodes,BÚZIOS-CESSÃO ONEROSA
Trim 4,Sísmica,,AG - Dois Irmãos Nodes,2019-10-30 00:00:00,2023-08-07 00:00:00,0000FF,AG - Dois Irmãos Nodes,DOIS IRMÃOS-Dois Irmãos_P4
Trim 4,Sísmica,,AG - Itapu Nodes,2018-12-27 00:00:00,2022-12-19 00:00:00,0000FF,AG - Itapu Nodes,ITAPU-CESSÃO ONEROSA
Trim 4,Sísmica,,AG - Três Marias Nodes,2022-11-16 00:00:00,2026-02-02 00:00:00,0000FF,AG - Três Marias Nodes,TRÊS MARIAS-TRÊS MARIAS
Trim 4,Sísmica,,AG - Urissanê Nodes,2020-12-10 00:00:00,2023-02-07 00:00:00,0000FF,AG - Urissanê Nodes,C-M-411-C-M-411_R14
Trim 4,Sísmica,,AG - Yba Nodes,2020-12-17 00:00:00,2023-03-08 00:00:00,0000FF,AG - Yba Nodes,C-M-709-C-M-709_R15
Trim 4,Sísmica,,Buzios OBN Geohazard - área prioritária,2022-12-07 00:00:00,2023-06-27 00:00:00,0000FF,Buzios OBN Geohazard - área prioritária,BÚZIOS_ECO-BÚZIOS_ECO
Trim 4,Sísmica,,Buzios OBN Geohazard - área prioritária,2022-12-07 00:00:00,2023-06-27 00:00:00,0000FF,Buzios OBN Geohazard - área prioritária,BÚZIOS-CESSÃO ONEROSA
Trim 4,Sísmica,,Parametrização do OBN Monitor 1 em Tupi,2022-12-07 00:00:00,2023-06-30 00:00:00,0000FF,Parametrização do OBN Monitor 1 em Tupi,TUPI-BM-S-11
Trim 4,Sísmica,,Pré condicionamento para inversão de MLS,2019-10-16 00:00:00,2019-10-28 00:00:00,0000FF,Pré condicionamento para inversão de MLS,MARLIM SUL-MARLIM SUL
Trim 4,Sísmica,,PSEUDOIMPEDÂNCIA - Olho de Boi (RTM),2019-11-01 00:00:00,2020-11-05 00:00:00,0000FF,PSEUDOIMPEDÂNCIA - Olho de Boi (RTM),C-M-344-C-M-344_R14
Trim 4,Sísmica,,PSEUDOIMPEDÂNCIA - Olho de Boi (RTM),2019-11-01 00:00:00,2020-11-05 00:00:00,0000FF,PSEUDOIMPEDÂNCIA - Olho de Boi (RTM),C-M-346-C-M-346_R14
Trim 4,Sísmica,,PSEUDOIMPEDÂNCIA - Olho de Boi (RTM),2019-11-01 00:00:00,2020-11-05 00:00:00,0000FF,PSEUDOIMPEDÂNCIA - Olho de Boi (RTM),C-M-413-C-M-413_R14
Trim 4,Sísmica,,R0257_3D_FOZ_AM_2022,2022-10-31 00:00:00,2023-10-25 00:00:00,0000FF,R0257_3D_FOZ_AM_2022,FZA-M-125-FZA-M-125_R11
Trim 4,Sísmica,,R0257_3D_FOZ_AM_2022,2022-10-31 00:00:00,2023-10-25 00:00:00,0000FF,R0257_3D_FOZ_AM_2022,FZA-M-127-FZA-M-127_R11
Trim 4,Sísmica,,R0257_3D_FOZ_AM_2022,2022-10-31 00:00:00,2023-10-25 00:00:00,0000FF,R0257_3D_FOZ_AM_2022,FZA-M-57-FZA-M-57_R11
Trim 4,Sísmica,,R0257_3D_FOZ_AM_2022,2022-10-31 00:00:00,2023-10-25 00:00:00,0000FF,R0257_3D_FOZ_AM_2022,FZA-M-59-FZA-M-59_R11
Trim 4,Sísmica,,R0257_3D_FOZ_AM_2022,2022-10-31 00:00:00,2023-10-25 00:00:00,0000FF,R0257_3D_FOZ_AM_2022,FZA-M-86-FZA-M-86_R11
Trim 4,Sísmica,,R0257_3D_FOZ_AM_2022,2022-10-31 00:00:00,2023-10-25 00:00:00,0000FF,R0257_3D_FOZ_AM_2022,FZA-M-88-FZA-M-88_R11
Trim 4,Sísmica,,R0264_BM_SANTOS_VII_B_3MARIAS (GHZ),2019-11-18 00:00:00,2020-04-06 00:00:00,0000FF,R0264_BM_SANTOS_VII_B_3MARIAS (GHZ),TRÊS MARIAS-TRÊS MARIAS
Trim 4,Sísmica,,R0264_TRES_MARIAS - MACHINE LEARNING_CHEVRON (2020),2020-11-12 00:00:00,2021-05-03 00:00:00,0000FF,R0264_TRES_MARIAS - MACHINE LEARNING_CHEVRON (2020),TRÊS MARIAS-TRÊS MARIAS
Trim 4,Sísmica,,R0268_3D_ARAM_PSDM_-_ITERDEC_INTEGRADO,2022-11-16 00:00:00,2022-12-20 00:00:00,0000FF,R0268_3D_ARAM_PSDM_-_ITERDEC_INTEGRADO,ARAM-Aram_P6
Trim 4,Sísmica,,R0302_BUZIOS - ITERDEC INTEGRADO COLORIDO,2018-10-10 00:00:00,2018-12-04 00:00:00,0000FF,R0302_BUZIOS - ITERDEC INTEGRADO COLORIDO,BÚZIOS_ECO-BÚZIOS_ECO
Trim 4,Sísmica,,R0302_BUZIOS - ITERDEC INTEGRADO COLORIDO,2018-10-10 00:00:00,2018-12-04 00:00:00,0000FF,R0302_BUZIOS - ITERDEC INTEGRADO COLORIDO,BÚZIOS-CESSÃO ONEROSA
Trim 4,Sísmica,,R0302_BUZIOS_RASO_MERGE,2021-11-18 00:00:00,2021-11-23 00:00:00,0000FF,R0302_BUZIOS_RASO_MERGE,BÚZIOS_ECO-BÚZIOS_ECO
Trim 4,Sísmica,,R0302_BUZIOS_RASO_MERGE,2021-11-18 00:00:00,2021-11-23 00:00:00,0000FF,R0302_BUZIOS_RASO_MERGE,BÚZIOS-CESSÃO ONEROSA
Trim 4,Sísmica,,R0302_BUZIOS_RASO_MOD5,2018-11-05 00:00:00,2019-04-01 00:00:00,0000FF,R0302_BUZIOS_RASO_MOD5,BÚZIOS_ECO-BÚZIOS_ECO
Trim 4,Sísmica,,R0302_BUZIOS_RASO_MOD5,2018-11-05 00:00:00,2019-04-01 00:00:00,0000FF,R0302_BUZIOS_RASO_MOD5,BÚZIOS-CESSÃO ONEROSA
Trim 4,Sísmica,,R0306_MERGE_OBC_STREAMER_ALB,2018-11-16 00:00:00,2019-02-07 00:00:00,0000FF,R0306_MERGE_OBC_STREAMER_ALB,ALBACORA-ALBACORA
Trim 4,Sísmica,,R0321_3D_ITERDEC_MERG_ALBACORA,2018-11-14 00:00:00,2019-05-23 00:00:00,0000FF,R0321_3D_ITERDEC_MERG_ALBACORA,ALBACORA-ALBACORA
Trim 4,Sísmica,,R0326_3D_TGS_CAMPOS_I_RUBA_GHZ_FATTI,2022-10-03 00:00:00,2022-11-03 00:00:00,0000FF,R0326_3D_TGS_CAMPOS_I_RUBA_GHZ_FATTI,C-M-477-C-M-477_R16
Trim 4,Sísmica,,R0326_SPECOLHODEBOI_ITER_PARCI,2018-10-08 00:00:00,2018-12-20 00:00:00,0000FF,R0326_SPECOLHODEBOI_ITER_PARCI,C-M-277-C-M-277_R14
Trim 4,Sísmica,,R0326_SPECOLHODEBOI_ITER_PARCI,2018-10-08 00:00:00,2018-12-20 00:00:00,0000FF,R0326_SPECOLHODEBOI_ITER_PARCI,C-M-344-C-M-344_R14
Trim 4,Sísmica,,R0326_SPECOLHODEBOI_ITER_PARCI,2018-10-08 00:00:00,2018-12-20 00:00:00,0000FF,R0326_SPECOLHODEBOI_ITER_PARCI,C-M-346-C-M-346_R14
Trim 4,Sísmica,,R0326_SPECOLHODEBOI_ITER_PARCI,2018-10-08 00:00:00,2018-12-20 00:00:00,0000FF,R0326_SPECOLHODEBOI_ITER_PARCI,C-M-411-C-M-411_R14
Trim 4,Sísmica,,R0326_SPECOLHODEBOI_ITER_PARCI,2018-10-08 00:00:00,2018-12-20 00:00:00,0000FF,R0326_SPECOLHODEBOI_ITER_PARCI,C-M-413-C-M-413_R14
Trim 4,Sísmica,,R0326_URISSANE_BIAZIMUTE_ITD_INTG,2021-10-01 00:00:00,2021-11-08 00:00:00,0000FF,R0326_URISSANE_BIAZIMUTE_ITD_INTG,C-M-411-C-M-411_R14
Trim 4,Sísmica,,R0327_4D_MARLIM_PRIO_2010_2021,2020-10-16 00:00:00,2021-07-14 00:00:00,0000FF,R0327_4D_MARLIM_PRIO_2010_2021,MARLIM-MARLIM
Trim 4,Sísmica,,R0327_4D_MARLIM_R1_2010_2021,2021-11-16 00:00:00,2022-07-04 00:00:00,0000FF,R0327_4D_MARLIM_R1_2010_2021,MARLIM-MARLIM
Trim 4,Sísmica,,R0372_3D_NODES_BUZIOS_LSRTM_ITERDEC_INTEGRADO,2021-10-25 00:00:00,2021-11-30 00:00:00,0000FF,R0372_3D_NODES_BUZIOS_LSRTM_ITERDEC_INTEGRADO,BÚZIOS_ECO-BÚZIOS_ECO
Trim 4,Sísmica,,R0372_3D_NODES_BUZIOS_LSRTM_ITERDEC_INTEGRADO,2021-10-25 00:00:00,2021-11-30 00:00:00,0000FF,R0372_3D_NODES_BUZIOS_LSRTM_ITERDEC_INTEGRADO,BÚZIOS-CESSÃO ONEROSA
Trim 4,Sísmica,,REVISÃO PROCESSAMENTO PSDM 4D MLS 1999-8/2005,2023-10-16 00:00:00,2024-03-28 00:00:00,0000FF,REVISÃO PROCESSAMENTO PSDM 4D MLS 1999-8/2005,MARLIM SUL-MARLIM SUL
Trim 4,Sísmica,,REVISÃO PROCESSAMENTO PSDM 4D MLS 2005/2010,2023-10-16 00:00:00,2024-03-28 00:00:00,0000FF,REVISÃO PROCESSAMENTO PSDM 4D MLS 2005/2010,MARLIM SUL-MARLIM SUL
Trim 4,Sísmica,,RO264_TRES_MARIAS - ITERDEC/INTEGRADO,2020-12-07 00:00:00,2021-01-22 00:00:00,0000FF,RO264_TRES_MARIAS - ITERDEC/INTEGRADO,TRÊS MARIAS-TRÊS MARIAS
